Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
South Korea,468,530,Others,10.33,4540,88.52
South Korea,482,223,Others,4.35,4763,92.87
South Korea,496,210,Others,4.09,4973,96.96
South Korea,510,473,Others,9.22,5446,106.18
South Korea,524,575,Others,11.21,6021,117.39
South Korea,538,715,Delta,13.94,6736,131.33
South Korea,552,1062,Delta,20.7,7798,152.03
South Korea,566,960,Delta,18.71,8758,170.74
South Korea,580,909,Delta,17.72,9667,188.46
South Korea,594,1318,Delta,25.69,10985,214.15
South Korea,608,1216,Delta,23.7,12201,237.85
South Korea,622,937,Delta,18.26,13138,256.11
South Korea,636,1137,Delta,22.16,14275,278.27
South Korea,650,1562,Delta,30.45,15837,308.72
South Korea,664,1581,Delta,30.82,17418,339.54
South Korea,678,1368,Delta,26.66,18786,366.2
South Korea,692,1664,Delta,32.43,20450,398.63
South Korea,706,1690,Delta,32.94,22140,431.57
South Korea,720,256,Delta,4.99,22396,436.56
Spain,111,181,Others,3.87,181,3.87
Spain,125,96,Others,2.05,277,5.92
Spain,139,64,Others,1.37,341,7.29
Spain,153,73,Others,1.56,414,8.85
Spain,167,141,Others,3.02,555,11.87
Spain,181,149,Others,3.19,704,15.06
Spain,195,171,Others,3.66,875,18.72
Spain,209,253,Others,5.41,1128,24.13
Spain,223,281,Others,6.01,1409,30.14
Spain,237,444,Others,9.5,1853,39.64
Spain,251,488,Others,10.44,2341,50.08
Spain,265,513,Others,10.97,2854,61.05
Spain,279,478,Others,10.23,3332,71.28
Spain,293,361,Others,7.72,3693,79.0
Spain,307,411,Others,8.79,4104,87.79
Spain,321,471,Others,10.08,4575,97.87
Spain,335,967,Others,20.69,5542,118.56
Spain,349,1727,Others,36.94,7269,155.5
Spain,370,2620,Others,56.05,9889,211.55
Spain,384,3043,Others,65.1,12932,276.65
Spain,398,2628,Others,56.22,15560,332.87
Spain,412,2674,Alpha,57.2,18234,390.07
Spain,426,2431,Alpha,52.01,20665,442.08
Spain,440,2790,Alpha,59.69,23455,501.77
Spain,454,2959,Alpha,63.3,26414,565.07
Spain,468,2822,Alpha,60.37,29236,625.44
Spain,482,3342,Alpha,71.49,32578,696.93
Spain,496,2616,Alpha,55.96,35194,752.89
Spain,510,3222,Alpha,68.93,38416,821.82
Spain,524,3000,Alpha,64.18,41416,886.0
Spain,538,5987,Delta,128.08,47403,1014.08
Spain,552,5308,Delta,113.55,52711,1127.63
Spain,566,5497,Delta,117.59,58208,1245.22
Spain,580,3731,Delta,79.82,61939,1325.04
Spain,594,3258,Delta,69.7,65197,1394.74
Spain,608,2231,Delta,47.73,67428,1442.47
Spain,622,1891,Delta,40.45,69319,1482.92
Spain,636,1543,Delta,33.01,70862,1515.93
Spain,650,2160,Delta,46.21,73022,1562.14
Spain,664,2425,Delta,51.88,75447,1614.02
Spain,678,3425,Delta,73.27,78872,1687.29
Spain,692,3567,Delta,76.31,82439,1763.6
Spain,706,2872,Omicron,61.44,85311,1825.04
Spain,720,911,Omicron,19.49,86222,1844.53
Sri Lanka,111,1,0,0.05,1,0.05
Sri Lanka,153,1,0,0.05,2,0.1
Sri Lanka,195,4,0,0.19,6,0.29
Sri Lanka,265,3,0,0.14,9,0.43
Sri Lanka,279,11,0,0.51,20,0.94
Sri Lanka,293,8,0,0.37,28,1.31
Sri Lanka,307,2,0,0.09,30,1.4
Sri Lanka,321,6,0,0.28,36,1.68
Sri Lanka,335,1,0,0.05,37,1.73
Sri Lanka,349,13,0,0.6,50,2.33
Sri Lanka,370,54,Others,2.51,104,4.84
Sri Lanka,384,69,Others,3.21,173,8.05
Sri Lanka,398,52,Others,2.42,225,10.47
Sri Lanka,412,24,0,1.12,249,11.59
Sri Lanka,426,48,Others,2.23,297,13.82
Sri Lanka,440,12,0,0.56,309,14.38
Sri Lanka,454,8,0,0.37,317,14.75
Sri Lanka,468,66,Alpha,3.07,383,17.82
Sri Lanka,482,44,Alpha,2.05,427,19.87
Sri Lanka,496,43,Alpha,2.0,470,21.87
Sri Lanka,510,61,Alpha,2.84,531,24.71
Sri Lanka,524,142,Alpha,6.61,673,31.32
Sri Lanka,538,71,Alpha,3.3,744,34.62
Sri Lanka,552,82,Alpha,3.81,826,38.43
Sri Lanka,566,118,Delta,5.49,944,43.92
Sri Lanka,580,103,Delta,4.79,1047,48.71
Sri Lanka,594,223,Delta,10.37,1270,59.08
Sri Lanka,608,143,Delta,6.65,1413,65.73
Sri Lanka,622,83,Delta,3.86,1496,69.59
Sri Lanka,636,168,Delta,7.81,1664,77.4
Sri Lanka,650,106,Delta,4.93,1770,82.33
Sri Lanka,664,84,Delta,3.91,1854,86.24
Sri Lanka,678,101,Delta,4.7,1955,90.94
Sri Lanka,692,197,Delta,9.16,2152,100.1
Sri Lanka,706,191,Delta,8.88,2343,108.98
Sri Lanka,720,11,0,0.51,2354,109.49
Suriname,111,1,0,1.69,1,1.69
Suriname,153,3,0,5.07,4,6.76
Suriname,167,33,Others,55.76,37,62.52
Suriname,181,24,0,40.55,61,103.07
Suriname,195,2,0,3.38,63,106.45
Suriname,209,22,0,37.17,85,143.62
Suriname,223,3,0,5.07,88,148.69
Suriname,335,10,0,16.9,98,165.59
Suriname,349,6,0,10.14,104,175.73
Suriname,370,17,0,28.73,121,204.46
Suriname,384,8,0,13.52,129,217.98
Suriname,398,9,0,15.21,138,233.19
Suriname,412,31,Others,52.38,169,285.57
Suriname,426,13,0,21.97,182,307.54
Suriname,440,57,Gamma,96.32,239,403.86
Suriname,454,49,Gamma,82.8,288,486.66
Suriname,468,23,0,38.86,311,525.52
Suriname,482,43,Gamma,72.66,354,598.18
Suriname,496,53,Gamma,89.56,407,687.74
Suriname,510,37,Gamma,62.52,444,750.26
Suriname,524,50,Gamma,84.49,494,834.75
Suriname,538,39,Gamma,65.9,533,900.65
Suriname,552,35,Gamma,59.14,568,959.79
Suriname,566,50,Gamma,84.49,618,1044.28
Suriname,580,43,Gamma,72.66,661,1116.94
Suriname,594,57,Delta,96.32,718,1213.26
Suriname,608,64,Delta,108.15,782,1321.41
Suriname,622,31,Delta,52.38,813,1373.79
Suriname,636,39,Delta,65.9,852,1439.69
Suriname,650,16,0,27.04,868,1466.73
Suriname,664,23,0,38.86,891,1505.59
Suriname,678,17,0,28.73,908,1534.32
Suriname,692,26,0,43.93,934,1578.25
Suriname,706,18,0,30.42,952,1608.67
Suriname,720,21,0,35.49,973,1644.16
Sweden,111,52,Others,5.12,52,5.12
Sweden,125,81,Others,7.97,133,13.09
Sweden,139,83,Others,8.17,216,21.26
Sweden,153,36,Others,3.54,252,24.8
Sweden,167,43,Others,4.23,295,29.03
Sweden,181,40,Others,3.94,335,32.97
Sweden,195,15,0,1.48,350,34.45
Sweden,209,41,Others,4.04,391,38.49
Sweden,223,43,Others,4.23,434,42.72
Sweden,237,38,Others,3.74,472,46.46
Sweden,251,54,Others,5.31,526,51.77
Sweden,265,45,Others,4.43,571,56.2
Sweden,279,43,Others,4.23,614,60.43
Sweden,293,125,Others,12.3,739,72.73
Sweden,307,105,Others,10.33,844,83.06
Sweden,321,145,Others,14.27,989,97.33
Sweden,335,174,Others,17.13,1163,114.46
Sweden,349,824,Others,81.1,1987,195.56
Sweden,370,2203,Others,216.83,4190,412.39
Sweden,384,5546,Others,545.86,9736,958.25
Sweden,398,9307,Alpha,916.03,19043,1874.28
Sweden,412,11288,Alpha,1111.01,30331,2985.29
Sweden,426,13397,Alpha,1318.58,43728,4303.87
Sweden,440,10365,Alpha,1020.16,54093,5324.03
Sweden,454,7416,Alpha,729.91,61509,6053.94
Sweden,468,6766,Alpha,665.93,68275,6719.87
Sweden,482,7046,Alpha,693.49,75321,7413.36
Sweden,496,5268,Alpha,518.5,80589,7931.86
Sweden,510,3876,Alpha,381.49,84465,8313.35
Sweden,524,3329,Alpha,327.65,87794,8641.0
Sweden,538,2229,Delta,219.39,90023,8860.39
Sweden,552,3358,Delta,330.51,93381,9190.9
Sweden,566,4585,Delta,451.27,97966,9642.17
Sweden,580,6148,Delta,605.11,104114,10247.28
Sweden,594,5028,Delta,494.87,109142,10742.15
Sweden,608,4183,Delta,411.71,113325,11153.86
Sweden,622,3358,Delta,330.51,116683,11484.37
Sweden,636,2824,Delta,277.95,119507,11762.32
Sweden,650,4604,Delta,453.14,124111,12215.46
Sweden,664,4812,Delta,473.61,128923,12689.07
Sweden,678,4120,Delta,405.51,133043,13094.58
Sweden,692,3579,Delta,352.26,136622,13446.84
Sweden,706,2255,Omicron,221.95,138877,13668.79
Sweden,720,328,Omicron,32.28,139205,13701.07
Switzerland,111,106,Others,12.16,106,12.16
Switzerland,125,23,0,2.64,129,14.8
Switzerland,139,27,0,3.1,156,17.9
Switzerland,153,25,0,2.87,181,20.77
Switzerland,167,89,Others,10.21,270,30.98
Switzerland,181,169,Others,19.39,439,50.37
Switzerland,195,145,Others,16.64,584,67.01
Switzerland,209,174,Others,19.96,758,86.97
Switzerland,223,306,Others,35.11,1064,122.08
Switzerland,237,288,Others,33.04,1352,155.12
Switzerland,251,52,Others,5.97,1404,161.09
Switzerland,265,448,Others,51.4,1852,212.49
Switzerland,279,998,Others,114.51,2850,327.0
Switzerland,293,1607,Others,184.38,4457,511.38
Switzerland,307,1691,Others,194.02,6148,705.4
Switzerland,321,1426,Others,163.62,7574,869.02
Switzerland,335,2431,Others,278.93,10005,1147.95
Switzerland,349,5024,Others,576.44,15029,1724.39
Switzerland,370,3568,Others,409.39,18597,2133.78
Switzerland,384,3055,Others,350.53,21652,2484.31
Switzerland,398,1821,Alpha,208.94,23473,2693.25
Switzerland,412,1936,Alpha,222.13,25409,2915.38
Switzerland,426,2524,Alpha,289.6,27933,3204.98
Switzerland,440,2521,Alpha,289.25,30454,3494.23
Switzerland,454,3201,Alpha,367.28,33655,3861.51
Switzerland,468,4034,Alpha,462.85,37689,4324.36
Switzerland,482,2882,Alpha,330.68,40571,4655.04
Switzerland,496,2210,Alpha,253.57,42781,4908.61
Switzerland,510,1108,Alpha,127.13,43889,5035.74
Switzerland,524,479,Alpha,54.96,44368,5090.7
Switzerland,538,963,Delta,110.49,45331,5201.19
Switzerland,552,2932,Delta,336.41,48263,5537.6
Switzerland,566,4623,Delta,530.43,52886,6068.03
Switzerland,580,6634,Delta,761.17,59520,6829.2
Switzerland,594,4379,Delta,502.44,63899,7331.64
Switzerland,608,4396,Delta,504.39,68295,7836.03
Switzerland,622,3784,Delta,434.17,72079,8270.2
Switzerland,636,3230,Delta,370.6,75309,8640.8
Switzerland,650,5102,Delta,585.39,80411,9226.19
Switzerland,664,6597,Delta,756.93,87008,9983.12
Switzerland,678,6582,Delta,755.21,93590,10738.33
Switzerland,692,6168,Delta,707.71,99758,11446.04
Switzerland,706,5013,Delta,575.18,104771,12021.22
Switzerland,720,1669,Omicron,191.5,106440,12212.72
Switzerland,727,36,Omicron,4.13,106476,12216.85
Thailand,195,5,0,0.07,5,0.07
Thailand,223,2,0,0.03,7,0.1
Thailand,251,2,0,0.03,9,0.13
Thailand,265,7,0,0.1,16,0.23
Thailand,279,7,0,0.1,23,0.33
Thailand,293,10,0,0.14,33,0.47
Thailand,307,11,0,0.16,44,0.63
Thailand,321,18,0,0.26,62,0.89
Thailand,335,76,Others,1.09,138,1.98
Thailand,349,90,Others,1.29,228,3.27
Thailand,370,34,Others,0.49,262,3.76
Thailand,384,33,Others,0.47,295,4.23
Thailand,398,108,Others,1.54,403,5.77
Thailand,412,29,0,0.41,432,6.18
Thailand,426,33,Others,0.47,465,6.65
Thailand,440,29,0,0.41,494,7.06
Thailand,454,129,Alpha,1.84,623,8.9
Thailand,468,99,Alpha,1.42,722,10.32
Thailand,482,589,Alpha,8.42,1311,18.74
Thailand,496,613,Alpha,8.76,1924,27.5
Thailand,510,274,Alpha,3.92,2198,31.42
Thailand,524,391,Alpha,5.59,2589,37.01
Thailand,538,208,Delta,2.97,2797,39.98
Thailand,552,590,Delta,8.43,3387,48.41
Thailand,566,298,Delta,4.26,3685,52.67
Thailand,580,310,Delta,4.43,3995,57.1
Thailand,594,308,Delta,4.4,4303,61.5
Thailand,608,437,Delta,6.25,4740,67.75
Thailand,622,818,Delta,11.69,5558,79.44
Thailand,636,974,Delta,13.92,6532,93.36
Thailand,650,948,Delta,13.55,7480,106.91
Thailand,664,590,Delta,8.43,8070,115.34
Thailand,678,530,Delta,7.58,8600,122.92
Thailand,692,721,Delta,10.31,9321,133.23
Thailand,706,715,Delta,10.22,10036,143.45
Thailand,720,24,0,0.34,10060,143.79
Togo,125,3,0,0.35,3,0.35
Togo,139,4,0,0.47,7,0.82
Togo,181,2,0,0.24,9,1.06
Togo,251,5,0,0.59,14,1.65
Togo,265,1,0,0.12,15,1.77
Togo,307,1,0,0.12,16,1.89
Togo,321,1,0,0.12,17,2.01
Togo,335,8,0,0.94,25,2.95
Togo,349,5,0,0.59,30,3.54
Togo,370,6,0,0.71,36,4.25
Togo,384,40,Others,4.72,76,8.97
Togo,398,40,Eta,4.72,116,13.69
Togo,412,36,Eta,4.25,152,17.94
Togo,426,12,0,1.42,164,19.36
Togo,440,8,0,0.94,172,20.3
Togo,454,14,0,1.65,186,21.95
Togo,468,8,0,0.94,194,22.89
Togo,510,25,0,2.95,219,25.84
Togo,524,27,0,3.18,246,29.02
Togo,538,24,0,2.83,270,31.85
Togo,552,24,0,2.83,294,34.68
Togo,566,44,Delta,5.19,338,39.87
Trinidad and Tobago,153,1,0,0.71,1,0.71
Trinidad and Tobago,209,1,0,0.71,2,1.42
Trinidad and Tobago,223,10,0,7.13,12,8.55
Trinidad and Tobago,237,5,0,3.56,17,12.11
Trinidad and Tobago,251,1,0,0.71,18,12.82
Trinidad and Tobago,293,4,0,2.85,22,15.67
Trinidad and Tobago,307,1,0,0.71,23,16.38
Trinidad and Tobago,321,9,0,6.41,32,22.79
Trinidad and Tobago,335,3,0,2.14,35,24.93
Trinidad and Tobago,370,1,0,0.71,36,25.64
Trinidad and Tobago,398,4,0,2.85,40,28.49
Trinidad and Tobago,412,2,0,1.43,42,29.92
Trinidad and Tobago,426,6,0,4.28,48,34.2
Trinidad and Tobago,440,8,0,5.7,56,39.9
Trinidad and Tobago,454,70,Others,49.88,126,89.78
Trinidad and Tobago,468,197,Gamma,140.38,323,230.16
Trinidad and Tobago,482,142,Gamma,101.18,465,331.34
Trinidad and Tobago,496,28,0,19.95,493,351.29
Trinidad and Tobago,510,23,0,16.39,516,367.68
Trinidad and Tobago,524,11,0,7.84,527,375.52
Trinidad and Tobago,538,8,0,5.7,535,381.22
Trinidad and Tobago,552,12,0,8.55,547,389.77
Trinidad and Tobago,566,50,Gamma,35.63,597,425.4
Trinidad and Tobago,580,60,Gamma,42.75,657,468.15
Trinidad and Tobago,594,15,0,10.69,672,478.84
Trinidad and Tobago,608,50,Gamma,35.63,722,514.47
Trinidad and Tobago,622,65,Gamma,46.32,787,560.79
Trinidad and Tobago,636,124,Delta,88.36,911,649.15
Trinidad and Tobago,650,117,Delta,83.37,1028,732.52
Trinidad and Tobago,664,162,Delta,115.44,1190,847.96
Trinidad and Tobago,678,106,Delta,75.53,1296,923.49
Trinidad and Tobago,692,105,Delta,74.82,1401,998.31
Trinidad and Tobago,706,35,Delta,24.94,1436,1023.25
Tunisia,139,3,0,0.25,3,0.25
Tunisia,181,4,0,0.34,7,0.59
Tunisia,223,1,0,0.08,8,0.67
Tunisia,237,6,0,0.5,14,1.17
Tunisia,251,13,0,1.09,27,2.26
Tunisia,265,1,0,0.08,28,2.34
Tunisia,279,8,0,0.67,36,3.01
Tunisia,293,18,0,1.51,54,4.52
Tunisia,321,6,0,0.5,60,5.02
Tunisia,335,1,0,0.08,61,5.1
Tunisia,349,13,0,1.09,74,6.19
Tunisia,370,1,0,0.08,75,6.27
Tunisia,384,13,0,1.09,88,7.36
Tunisia,398,4,0,0.34,92,7.7
Tunisia,412,4,0,0.34,96,8.04
Tunisia,426,3,0,0.25,99,8.29
Tunisia,468,3,0,0.25,102,8.54
Tunisia,482,2,0,0.17,104,8.71
Tunisia,496,9,0,0.75,113,9.46
Tunisia,566,25,0,2.09,138,11.55
Tunisia,580,45,Delta,3.77,183,15.32
Tunisia,594,39,Delta,3.27,222,18.59
Tunisia,608,51,Delta,4.27,273,22.86
Tunisia,622,16,0,1.34,289,24.2
Turkey,111,95,Others,1.12,95,1.12
Turkey,125,74,Others,0.87,169,1.99
Turkey,139,33,Others,0.39,202,2.38
Turkey,153,21,0,0.25,223,2.63
Turkey,167,20,0,0.24,243,2.87
Turkey,181,1,0,0.01,244,2.88
Turkey,195,10,0,0.12,254,3.0
Turkey,209,4,0,0.05,258,3.05
Turkey,223,10,0,0.12,268,3.17
Turkey,237,11,0,0.13,279,3.3
Turkey,251,11,0,0.13,290,3.43
Turkey,265,2,0,0.02,292,3.45
Turkey,279,2,0,0.02,294,3.47
Turkey,307,32,Others,0.38,326,3.85
Turkey,321,1,0,0.01,327,3.86
Turkey,335,24,0,0.28,351,4.14
Turkey,349,79,Others,0.93,430,5.07
Turkey,370,230,Alpha,2.7,660,7.77
Turkey,384,335,Alpha,3.94,995,11.71
Turkey,398,1104,Others,12.98,2099,24.69
Turkey,412,1135,Others,13.35,3234,38.04
Turkey,426,978,Others,11.5,4212,49.54
Turkey,440,1375,Others,16.17,5587,65.71
Turkey,454,21,0,0.25,5608,65.96
Turkey,468,144,Others,1.69,5752,67.65
Turkey,482,292,Others,3.43,6044,71.08
Turkey,496,290,Others,3.41,6334,74.49
Turkey,510,270,Alpha,3.17,6604,77.66
Turkey,524,1143,Delta,13.44,7747,91.1
Turkey,538,4053,Delta,47.66,11800,138.76
Turkey,552,1260,Others,14.82,13060,153.58
Turkey,566,12442,Delta,146.3,25502,299.88
Turkey,580,32547,Delta,382.71,58049,682.59
Turkey,594,1319,Delta,15.51,59368,698.1
Turkey,608,2714,Delta,31.91,62082,730.01
Turkey,622,3008,Delta,35.37,65090,765.38
Turkey,636,1716,Delta,20.18,66806,785.56
Turkey,650,361,Delta,4.24,67167,789.8
Turkey,664,2426,Delta,28.53,69593,818.33
Turkey,678,2383,Delta,28.02,71976,846.35
Turkey,692,2782,Delta,32.71,74758,879.06
Turkey,706,2100,Delta,24.69,76858,903.75
Turkey,720,1664,Delta,19.57,78522,923.32
Turkey,727,401,Omicron,4.72,78923,928.04
Uganda,111,27,0,0.57,27,0.57
Uganda,125,1,0,0.02,28,0.59
Uganda,167,4,0,0.08,32,0.67
Uganda,181,2,0,0.04,34,0.71
Uganda,195,9,0,0.19,43,0.9
Uganda,209,31,Others,0.66,74,1.56
Uganda,223,27,0,0.57,101,2.13
Uganda,237,37,Others,0.79,138,2.92
Uganda,251,10,0,0.21,148,3.13
Uganda,265,8,0,0.17,156,3.3
Uganda,279,2,0,0.04,158,3.34
Uganda,293,26,0,0.55,184,3.89
Uganda,307,29,0,0.62,213,4.51
Uganda,321,2,0,0.04,215,4.55
Uganda,335,39,Others,0.83,254,5.38
Uganda,349,59,Others,1.25,313,6.63
Uganda,370,25,0,0.53,338,7.16
Uganda,384,2,0,0.04,340,7.2
Uganda,398,8,0,0.17,348,7.37
Uganda,412,9,0,0.19,357,7.56
Uganda,426,10,0,0.21,367,7.77
Uganda,440,26,0,0.55,393,8.32
Uganda,454,17,0,0.36,410,8.68
Uganda,468,11,0,0.23,421,8.91
Uganda,482,17,0,0.36,438,9.27
Uganda,496,21,0,0.45,459,9.72
Uganda,510,172,Delta,3.65,631,13.37
Uganda,524,114,Delta,2.42,745,15.79
Uganda,538,12,0,0.25,757,16.04
Uganda,552,15,0,0.32,772,16.36
Uganda,566,17,0,0.36,789,16.72
Uganda,580,11,0,0.23,800,16.95
Uganda,594,14,0,0.3,814,17.25
Uganda,622,2,0,0.04,816,17.29
Uganda,636,7,0,0.15,823,17.44
Uganda,650,3,0,0.06,826,17.5
Uganda,678,38,Delta,0.81,864,18.31
Uganda,692,27,0,0.57,891,18.88
Uganda,706,33,Delta,0.7,924,19.58
Ukraine,111,2,0,0.05,2,0.05
Ukraine,125,9,0,0.21,11,0.26
Ukraine,139,23,0,0.53,34,0.79
Ukraine,167,14,0,0.32,48,1.11
Ukraine,181,3,0,0.07,51,1.18
Ukraine,195,3,0,0.07,54,1.25
Ukraine,209,10,0,0.23,64,1.48
Ukraine,251,2,0,0.05,66,1.53
Ukraine,265,3,0,0.07,69,1.6
Ukraine,279,2,0,0.05,71,1.65
Ukraine,307,1,0,0.02,72,1.67
Ukraine,321,1,0,0.02,73,1.69
Ukraine,349,72,Others,1.66,145,3.35
Ukraine,370,25,0,0.58,170,3.93
Ukraine,398,6,0,0.14,176,4.07
Ukraine,412,26,0,0.6,202,4.67
Ukraine,426,36,Alpha,0.83,238,5.5
Ukraine,440,2,0,0.05,240,5.55
Ukraine,482,4,0,0.09,244,5.64
Ukraine,496,21,0,0.48,265,6.12
Ukraine,510,3,0,0.07,268,6.19
Ukraine,524,43,Alpha,0.99,311,7.18
Ukraine,538,33,Delta,0.76,344,7.94
Ukraine,552,32,Delta,0.74,376,8.68
Ukraine,594,10,0,0.23,386,8.91
Ukraine,608,41,Delta,0.94,427,9.85
Ukraine,622,12,0,0.28,439,10.13
Ukraine,636,2,0,0.05,441,10.18
Ukraine,650,122,Delta,2.81,563,12.99
Ukraine,664,13,0,0.3,576,13.29
Ukraine,678,75,Delta,1.73,651,15.02
Ukraine,692,9,0,0.21,660,15.23
Ukraine,706,1,0,0.02,661,15.25
United Arab Emirates,111,133,Others,13.31,133,13.31
United Arab Emirates,125,891,Others,89.18,1024,102.49
United Arab Emirates,139,18,0,1.8,1042,104.29
United Arab Emirates,153,106,Others,10.61,1148,114.9
United Arab Emirates,167,151,Others,15.11,1299,130.01
United Arab Emirates,181,4,0,0.4,1303,130.41
United Arab Emirates,209,6,0,0.6,1309,131.01
United Arab Emirates,223,65,Others,6.51,1374,137.52
United Arab Emirates,237,24,0,2.4,1398,139.92
United Arab Emirates,251,39,Others,3.9,1437,143.82
United Arab Emirates,265,69,Others,6.91,1506,150.73
United Arab Emirates,279,56,Others,5.6,1562,156.33
United Arab Emirates,293,21,0,2.1,1583,158.43
United Arab Emirates,307,67,Others,6.71,1650,165.14
United Arab Emirates,321,57,Others,5.71,1707,170.85
United Arab Emirates,335,40,Others,4.0,1747,174.85
United Arab Emirates,349,235,Others,23.52,1982,198.37
United Arab Emirates,370,143,Alpha,14.31,2125,212.68
United Arab Emirates,384,324,Alpha,32.43,2449,245.11
United Arab Emirates,398,14,0,1.4,2463,246.51
United Arab Emirates,468,5,0,0.5,2468,247.01
United Arab Emirates,510,2,0,0.2,2470,247.21
United Arab Emirates,524,20,0,2.0,2490,249.21
United Kingdom,111,4753,Others,69.68,4753,69.68
United Kingdom,125,2767,Others,40.57,7520,110.25
United Kingdom,139,1761,Others,25.82,9281,136.07
United Kingdom,153,4716,Others,69.14,13997,205.21
United Kingdom,167,2286,Others,33.52,16283,238.73
United Kingdom,181,1088,Others,15.95,17371,254.68
United Kingdom,195,1190,Others,17.45,18561,272.13
United Kingdom,209,2357,Others,34.56,20918,306.69
United Kingdom,223,4144,Others,60.76,25062,367.45
United Kingdom,237,5667,Others,83.09,30729,450.54
United Kingdom,251,9722,Others,142.54,40451,593.08
United Kingdom,265,11598,Others,170.04,52049,763.12
United Kingdom,279,16191,Others,237.38,68240,1000.5
United Kingdom,293,17930,Others,262.88,86170,1263.38
United Kingdom,307,18024,Others,264.25,104194,1527.63
United Kingdom,321,8465,Others,124.11,112659,1651.74
United Kingdom,335,21638,Others,317.24,134297,1968.98
United Kingdom,349,31450,Alpha,461.1,165747,2430.08
United Kingdom,370,30847,Alpha,452.25,196594,2882.33
United Kingdom,384,33472,Alpha,490.74,230066,3373.07
United Kingdom,398,32917,Alpha,482.6,262983,3855.67
United Kingdom,412,30391,Alpha,445.57,293374,4301.24
United Kingdom,426,35371,Alpha,518.58,328745,4819.82
United Kingdom,440,29673,Alpha,435.04,358418,5254.86
United Kingdom,454,15908,Alpha,233.23,374326,5488.09
United Kingdom,468,14275,Alpha,209.29,388601,5697.38
United Kingdom,482,14374,Alpha,210.74,402975,5908.12
United Kingdom,496,23825,Delta,349.3,426800,6257.42
United Kingdom,510,37317,Delta,547.11,464117,6804.53
United Kingdom,524,43443,Delta,636.93,507560,7441.46
United Kingdom,538,56140,Delta,823.08,563700,8264.54
United Kingdom,552,57203,Delta,838.67,620903,9103.21
United Kingdom,566,64528,Delta,946.06,685431,10049.27
United Kingdom,580,63960,Delta,937.73,749391,10987.0
United Kingdom,594,77118,Delta,1130.64,826509,12117.64
United Kingdom,608,77089,Delta,1130.22,903598,13247.86
United Kingdom,622,75474,Delta,1106.54,979072,14354.4
United Kingdom,636,76720,Delta,1124.81,1055792,15479.21
United Kingdom,650,86069,Delta,1261.88,1141861,16741.09
United Kingdom,664,96947,Delta,1421.36,1238808,18162.45
United Kingdom,678,112781,Delta,1653.51,1351589,19815.96
United Kingdom,692,129221,Delta,1894.54,1480810,21710.5
United Kingdom,706,99782,Omicron,1462.93,1580592,23173.43
United Kingdom,720,77381,Omicron,1134.5,1657973,24307.93
United States,111,5867,Others,17.62,5867,17.62
United States,125,4763,Others,14.31,10630,31.93
United States,139,4054,Others,12.18,14684,44.11
United States,153,6101,Others,18.33,20785,62.44
United States,167,8456,Others,25.4,29241,87.84
United States,181,10177,Others,30.57,39418,118.41
United States,195,7877,Others,23.66,47295,142.07
United States,209,6027,Others,18.1,53322,160.17
United States,223,5061,Others,15.2,58383,175.37
United States,237,4539,Others,13.63,62922,189.0
United States,251,5454,Others,16.38,68376,205.38
United States,265,6541,Others,19.65,74917,225.03
United States,279,8321,Others,24.99,83238,250.02
United States,293,14014,Others,42.09,97252,292.11
United States,307,13705,Others,41.17,110957,333.28
United States,321,13297,Others,39.94,124254,373.22
United States,335,19969,Others,59.98,144223,433.2
United States,349,39724,Others,119.32,183947,552.52
United States,370,38357,Others,115.22,222304,667.74
United States,384,35175,Others,105.66,257479,773.4
United States,398,39140,Others,117.57,296619,890.97
United States,412,41848,Others,125.7,338467,1016.67
United States,426,53493,Others,160.68,391960,1177.35
United States,440,69445,Alpha,208.6,461405,1385.95
United States,454,81390,Alpha,244.48,542795,1630.43
United States,468,69451,Alpha,208.61,612246,1839.04
United States,482,52527,Alpha,157.78,664773,1996.82
United States,496,30028,Alpha,90.2,694801,2087.02
United States,510,20726,Alpha,62.26,715527,2149.28
United States,524,22899,Delta,68.78,738426,2218.06
United States,538,38348,Delta,115.19,776774,2333.25
United States,552,83634,Delta,251.22,860408,2584.47
United States,566,147060,Delta,441.73,1007468,3026.2
United States,580,130871,Delta,393.11,1138339,3419.31
United States,594,137486,Delta,412.98,1275825,3832.29
United States,608,135586,Delta,407.27,1411411,4239.56
United States,622,112786,Delta,338.78,1524197,4578.34
United States,636,108774,Delta,326.73,1632971,4905.07
United States,650,106505,Delta,319.92,1739476,5224.99
United States,664,119008,Delta,357.47,1858484,5582.46
United States,678,102974,Delta,309.31,1961458,5891.77
United States,692,117534,Delta,353.04,2078992,6244.81
United States,706,117342,Omicron,352.47,2196334,6597.28
United States,720,47861,Omicron,143.76,2244195,6741.04
United States,727,302,Omicron,0.91,2244497,6741.95
Uruguay,111,3,0,0.86,3,0.86
Uruguay,125,14,0,4.02,17,4.88
Uruguay,139,11,0,3.16,28,8.04
Uruguay,153,15,0,4.3,43,12.34
Uruguay,167,13,0,3.73,56,16.07
Uruguay,181,12,0,3.44,68,19.51
Uruguay,195,7,0,2.01,75,21.52
Uruguay,209,1,0,0.29,76,21.81
Uruguay,251,6,0,1.72,82,23.53
Uruguay,265,2,0,0.57,84,24.1
Uruguay,293,3,0,0.86,87,24.96
